1999;PERNAMBUCO;Cédulas - 1a. família;50,00;85,00
1999;PERNAMBUCO;Cédulas - 1a. família;100,00;7,00
1999;PIAUÍ;Cédulas - 1a. família;5,00;4,00
1999;PIAUÍ;Cédulas - 1a. família;10,00;60,00
1999;PIAUÍ;Cédulas - 1a. família;50,00;37,00
1999;PIAUÍ;Cédulas - 1a. família;100,00;1,00
1999;RIO DE JANEIRO;Cédulas - 1a. família;5,00;162,00
1999;RIO DE JANEIRO;Cédulas - 1a. família;10,00;1.621,00
1999;RIO DE JANEIRO;Cédulas - 1a. família;50,00;2.229,00
1999;RIO DE JANEIRO;Cédulas - 1a. família;100,00;45,00
1999;RIO GRANDE DO NORTE;Cédulas - 1a. família;5,00;3,00
1999;RIO GRANDE DO NORTE;Cédulas - 1a. família;10,00;71,00
1999;RIO GRANDE DO NORTE;Cédulas - 1a. família;50,00;22,00
1999;RIO GRANDE DO NORTE;Cédulas - 1a. família;100,00;5,00
1999;RIO GRANDE DO SUL;Cédulas - 1a. família;5,00;22,00
1999;RIO GRANDE DO SUL;Cédulas - 1a. família;10,00;256,00
1999;RIO GRANDE DO SUL;Cédulas - 1a. família;50,00;244,00
1999;RIO GRANDE DO SUL;Cédulas - 1a. família;100,00;38,00
1999;RONDÔNIA;Cédulas - 1a. família;1,00;1,00
1999;RONDÔNIA;Cédulas - 1a. família;5,00;1,00
1999;RONDÔNIA;Cédulas - 1a. família;10,00;97,00
1999;RONDÔNIA;Cédulas - 1a. família;50,00;122,00
1999;RONDÔNIA;Cédulas - 1a. família;100,00;14,00
1999;RORAIMA;Cédulas - 1a. família;10,00;1,00
1999;RORAIMA;Cédulas - 1a. família;50,00;7,00
1999;RORAIMA;Cédulas - 1a. família;100,00;1,00
1999;SANTA CATARINA;Cédulas - 1a. família;5,00;6,00
1999;SANTA CATARINA;Cédulas - 1a. família;10,00;94,00
1999;SANTA CATARINA;Cédulas - 1a. família;50,00;200,00
1999;SANTA CATARINA;Cédulas - 1a. família;100,00;7,00
1999;SÃO PAULO;Cédulas - 1a. família;1,00;4,00
1999;SÃO PAULO;Cédulas - 1a. família;5,00;193,00
1999;SÃO PAULO;Cédulas - 1a. família;10,00;6.465,00
1999;SÃO PAULO;Cédulas - 1a. família;50,00;2.679,00
1999;SÃO PAULO;Cédulas - 1a. família;100,00;295,00
1999;SERGIPE;Cédulas - 1a. família;10,00;8,00
1999;SERGIPE;Cédulas - 1a. família;50,00;4,00
1999;TOCANTINS;Cédulas - 1a. família;5,00;4,00
1999;TOCANTINS;Cédulas - 1a. família;10,00;119,00
1999;TOCANTINS;Cédulas - 1a. família;50,00;21,00
1999;TOCANTINS;Cédulas - 1a. família;100,00;7,00
2000;ACRE;Cédulas - 1a. família;10,00;25,00
2000;ACRE;Cédulas - 1a. família;50,00;136,00
2000;ACRE;Cédulas - 1a. família;100,00;15,00
2000;ALAGOAS;Cédulas - 1a. família;1,00;4,00
2000;ALAGOAS;Cédulas - 1a. família;5,00;104,00
2000;ALAGOAS;Cédulas - 1a. família;10,00;1.344,00
2000;ALAGOAS;Cédulas - 1a. família;50,00;882,00
2000;ALAGOAS;Cédulas - 1a. família;100,00;101,00
2000;AMAPÁ;Cédulas - 1a. família;10,00;6,00
2000;AMAPÁ;Cédulas - 1a. família;50,00;4,00
2000;AMAZONAS;Cédulas - 1a. família;5,00;76,00
2000;AMAZONAS;Cédulas - 1a. família;10,00;810,00
2000;AMAZONAS;Cédulas - 1a. família;50,00;702,00
2000;AMAZONAS;Cédulas - 1a. família;100,00;220,00
2000;BAHIA;Cédulas - 1a. família;1,00;13,00
2000;BAHIA;Cédulas - 1a. família;5,00;851,00
2000;BAHIA;Cédulas - 1a. família;10,00;8.202,00
2000;BAHIA;Cédulas - 1a. família;50,00;4.238,00
2000;BAHIA;Cédulas - 1a. família;100,00;110,00
2000;CEARÁ;Cédulas - 1a. família;1,00;3,00
2000;CEARÁ;Cédulas - 1a. família;5,00;403,00
2000;CEARÁ;Cédulas - 1a. família;10,00;1.609,00
2000;CEARÁ;Cédulas - 1a. família;50,00;1.300,00
2000;CEARÁ;Cédulas - 1a. família;100,00;42,00
2000;DISTRITO FEDERAL;Cédulas - 1a. família;1,00;8,00
2000;DISTRITO FEDERAL;Cédulas - 1a. família;5,00;411,00
2000;DISTRITO FEDERAL;Cédulas - 1a. família;10,00;2.939,00
2000;DISTRITO FEDERAL;Cédulas - 1a. família;50,00;4.359,00
2000;DISTRITO FEDERAL;Cédulas - 1a. família;100,00;212,00
2000;ESPÍRITO SANTO;Cédulas - 1a. família;1,00;4,00
2000;ESPÍRITO SANTO;Cédulas - 1a. família;5,00;84,00
2000;ESPÍRITO SANTO;Cédulas - em polímero;10,00;1,00
2000;ESPÍRITO SANTO;Cédulas - 1a. família;10,00;824,00
2000;ESPÍRITO SANTO;Cédulas - 1a. família;50,00;1.305,00
2000;ESPÍRITO SANTO;Cédulas - 1a. família;100,00;19,00
2000;GOIÁS;Cédulas - 1a. família;1,00;1,00
