id,ano,total_pago,media_pago,total_beneficiarios,media_beneficiarios
4301057,2021,716634.0,71663.4,3519,351.9
4301073,2013,182032.0,15169.333333333334,1150,95.83333333333333
4301073,2014,149084.0,12423.666666666666,944,78.66666666666667
4301073,2015,138510.0,11542.5,951,79.25
4301073,2016,126760.0,10563.333333333334,879,73.25
4301073,2017,96043.0,8003.583333333333,681,56.75
4301073,2018,65951.0,5495.916666666667,484,40.333333333333336
4301073,2019,61661.0,5138.416666666667,449,37.416666666666664
4301073,2020,65342.0,5445.166666666667,459,38.25
4301073,2021,60792.0,6079.2,427,42.7
4301107,2013,1702386.0,141865.5,10965,913.75
4301107,2014,1722485.0,143540.41666666666,11238,936.5
4301107,2015,1606096.0,133841.33333333334,10618,884.8333333333334
4301107,2016,1567077.0,130589.75,10405,867.0833333333334
4301107,2017,1501517.0,125126.41666666667,9995,832.9166666666666
4301107,2018,1726525.0,143877.08333333334,11036,919.6666666666666
4301107,2019,1858164.0,154847.0,11036,919.6666666666666
4301107,2020,1877279.0,156439.91666666666,10826,902.1666666666666
4301107,2021,1542982.0,154298.2,9126,912.6
4301206,2013,1581474.0,131789.5,8076,673.0
4301206,2014,1510919.0,125909.91666666667,8539,711.5833333333334
4301206,2015,1435784.0,119648.66666666667,8494,707.8333333333334
4301206,2016,1232979.0,102748.25,7599,633.25
4301206,2017,1067467.0,88955.58333333333,6320,526.6666666666666
4301206,2018,999416.0,83284.66666666667,5948,495.6666666666667
4301206,2019,901525.0,75127.08333333333,5237,436.4166666666667
4301206,2020,857189.0,71432.41666666667,4941,411.75
4301206,2021,763117.0,76311.7,4449,444.9
4301305,2013,3568444.0,297370.3333333333,22130,1844.1666666666667
4301305,2014,3792824.0,316068.6666666667,22628,1885.6666666666667
4301305,2015,3325775.0,277147.9166666667,21406,1783.8333333333333
4301305,2016,2594195.0,216182.91666666666,18482,1540.1666666666667
4301305,2017,2684769.0,223730.75,17211,1434.25
4301305,2018,1915473.0,159622.75,14560,1213.3333333333333
4301305,2019,1464314.0,122026.16666666667,12269,1022.4166666666666
4301305,2020,1505620.0,125468.33333333333,12129,1010.75
4301305,2021,1163341.0,116334.1,10180,1018.0
4301404,2013,703828.0,58652.333333333336,5259,438.25
4301404,2014,724706.0,60392.166666666664,5285,440.4166666666667
4301404,2015,673695.0,56141.25,4937,411.4166666666667
4301404,2016,605875.0,50489.583333333336,4398,366.5
4301404,2017,585225.0,48768.75,4103,341.9166666666667
4301404,2018,579304.0,48275.333333333336,3799,316.5833333333333
4301404,2019,561344.0,46778.666666666664,3598,299.8333333333333
4301404,2020,650155.0,54179.583333333336,4004,333.6666666666667
4301404,2021,623745.0,62374.5,3831,383.1
4301503,2013,397776.0,33148.0,3312,276.0
4301503,2014,425652.0,35471.0,3131,260.9166666666667
4301503,2015,400309.0,33359.083333333336,2897,241.41666666666666
4301503,2016,360308.0,30025.666666666668,2599,216.58333333333334
4301503,2017,291987.0,24332.25,1964,163.66666666666666
4301503,2018,271197.0,22599.75,1740,145.0
4301503,2019,265048.0,22087.333333333332,1646,137.16666666666666
4301503,2020,277184.0,23098.666666666668,1696,141.33333333333334
4301503,2021,232822.0,23282.2,1504,150.4
4301552,2013,118950.0,9912.5,913,76.08333333333333
4301552,2014,131885.0,10990.416666666666,913,76.08333333333333
4301552,2015,180685.0,15057.083333333334,1232,102.66666666666667
4301552,2016,137047.0,11420.583333333334,1008,84.0
4301552,2017,106365.0,8863.75,745,62.083333333333336
4301552,2018,89804.0,7483.666666666667,630,52.5
4301552,2019,64441.0,5370.083333333333,469,39.083333333333336
4301552,2020,73279.0,6106.583333333333,503,41.916666666666664
4301552,2021,60010.0,6001.0,429,42.9
4301602,2013,16064152.0,1338679.3333333333,93589,7799.083333333333
4301602,2014,17355127.0,1446260.5833333333,96903,8075.25
4301602,2015,15821858.0,1318488.1666666667,95805,7983.75
