id,ano,total_pago,media_pago,total_beneficiarios,media_beneficiarios
4302584,2023,42284.0,21142.0,104,52.0
4302600,2021,128665.0,64332.5,570,285.0
4302600,2022,1223005.0,101917.08333333333,3833,319.4166666666667
4302600,2023,252319.0,126159.5,664,332.0
4302659,2021,28625.0,14312.5,128,64.0
4302659,2022,317553.0,26462.75,976,81.33333333333333
4302659,2023,76712.0,38356.0,180,90.0
4302709,2021,642462.0,321231.0,3037,1518.5
4302709,2022,7525748.0,627145.6666666666,22473,1872.75
4302709,2023,1762491.0,881245.5,4176,2088.0
4302808,2021,676029.0,338014.5,3750,1875.0
4302808,2022,8040033.0,670002.75,26516,2209.6666666666665
4302808,2023,1974080.0,987040.0,4793,2396.5
4302907,2021,631914.0,315957.0,2656,1328.0
4302907,2022,5751933.0,479327.75,17347,1445.5833333333333
4302907,2023,1157874.0,578937.0,2921,1460.5
4303004,2021,1870158.0,935079.0,8640,4320.0
4303004,2022,19957753.0,1663146.0833333333,60236,5019.666666666667
4303004,2023,4626585.0,2313292.5,11007,5503.5
4303103,2021,1634425.0,817212.5,7046,3523.0
4303103,2022,20692551.0,1724379.25,55200,4600.0
4303103,2023,5284485.0,2642242.5,10786,5393.0
4303202,2021,141086.0,70543.0,665,332.5
4303202,2022,1339605.0,111633.75,4384,365.3333333333333
4303202,2023,265688.0,132844.0,689,344.5
4303301,2021,74889.0,37444.5,403,201.5
4303301,2022,720949.0,60079.083333333336,2496,208.0
4303301,2023,150462.0,75231.0,393,196.5
4303400,2021,90003.0,45001.5,456,228.0
4303400,2022,1059708.0,88309.0,3431,285.9166666666667
4303400,2023,252656.0,126328.0,607,303.5
4303509,2021,1614628.0,807314.0,7279,3639.5
4303509,2022,17611216.0,1467601.3333333333,51817,4318.083333333333
4303509,2023,3824392.0,1912196.0,9029,4514.5
4303558,2021,9912.0,4956.0,50,25.0
4303558,2022,106194.0,8849.5,368,30.666666666666668
4303558,2023,29210.0,14605.0,72,36.0
4303608,2021,93377.0,46688.5,483,241.5
4303608,2022,954850.0,79570.83333333333,3093,257.75
4303608,2023,216743.0,108371.5,529,264.5
4303673,2021,26882.0,13441.0,133,66.5
4303673,2022,414552.0,34546.0,1308,109.0
4303673,2023,108584.0,54292.0,242,121.0
4303707,2021,23236.0,11618.0,132,66.0
4303707,2022,276978.0,23081.5,914,76.16666666666667
4303707,2023,69042.0,34521.0,165,82.5
4303806,2021,51633.0,25816.5,291,145.5
4303806,2022,476736.0,39728.0,1693,141.08333333333334
4303806,2023,102521.0,51260.5,278,139.0
4303905,2021,177230.0,88615.0,1041,520.5
4303905,2022,2247858.0,187321.5,7290,607.5
4303905,2023,544267.0,272133.5,1251,625.5
4304002,2021,159202.0,79601.0,1007,503.5
4304002,2022,1586764.0,132230.33333333334,5663,471.9166666666667
4304002,2023,388151.0,194075.5,1020,510.0
4304101,2021,90156.0,45078.0,422,211.0
4304101,2022,1094064.0,91172.0,3377,281.4166666666667
4304101,2023,251721.0,125860.5,607,303.5
4304200,2021,430307.0,215153.5,2427,1213.5
4304200,2022,5855354.0,487946.1666666667,19086,1590.5
4304200,2023,1420904.0,710452.0,3472,1736.0
4304309,2021,36848.0,18424.0,202,101.0
4304309,2022,314733.0,26227.75,1058,88.16666666666667
4304309,2023,66031.0,33015.5,157,78.5
4304358,2021,253856.0,126928.0,1213,606.5
4304358,2022,2987946.0,248995.5,9459,788.25
4304358,2023,711781.0,355890.5,1813,906.5
4304408,2021,705486.0,352743.0,2928,1464.0
4304408,2022,8079041.0,673253.4166666666,22290,1857.5
4304408,2023,2137300.0,1068650.0,4479,2239.5
4304507,2021,1039292.0,519646.0,6514,3257.0
4304507,2022,14486929.0,1207244.0833333333,48569,4047.4166666666665
4304507,2023,3807205.0,1903602.5,8954,4477.0
4304606,2021,4958096.0,2479048.0,21171,10585.5
4304606,2022,66709644.0,5559137.0,179967,14997.25
4304606,2023,15841373.0,7920686.5,33288,16644.0
4304614,2021,15408.0,7704.0,86,43.0
4304614,2022,155395.0,12949.583333333334,517,43.083333333333336
4304614,2023,37308.0,18654.0,86,43.0
4304622,2021,29654.0,14827.0,139,69.5
4304622,2022,291862.0,24321.833333333332,909,75.75
