id;ano;total_pago;media_pago;total_beneficiarios;media_beneficiarios;Bloco EducaÃ§Ã£o;Bloco EducaÃ§Ã£o\Ensino Fundamental;Bloco EducaÃ§Ã£o\Ensino Fundamental\Anos Finais;Bloco EducaÃ§Ã£o\Ensino Fundamental\Anos Iniciais;Bloco EducaÃ§Ã£o\Ensino MÃ©dio;Bloco EducaÃ§Ã£o\Escolaridade Adulta;Bloco EducaÃ§Ã£o\PrÃ© Escola;Bloco Renda;Bloco Renda\ApropriaÃ§Ã£o da Renda;Bloco Renda\GeraÃ§Ã£o da Renda;Bloco SaÃºde;Bloco SaÃºde\CondiÃ§Ãµes Gerais de SaÃºde;Bloco SaÃºde\CondiÃ§Ãµes Gerais de SaÃºde\Ãbitos por Causas EvitÃ¡veis;Bloco SaÃºde\CondiÃ§Ãµes Gerais de SaÃºde\Ãbitos por Causas Mal Definidas;Bloco SaÃºde\Longevidade;Bloco SaÃºde\SaÃºde Materno Infantil;Bloco SaÃºde\SaÃºde Materno Infantil\Consultas PrÃ© Natal;Bloco SaÃºde\SaÃºde Materno Infantil\Mortalidade de Menores de 5 anos;Idese;PopulaÃ§Ã£o
4300059;2017;213360.0;17780.0;1383;115.25;0.782964766483553;0.759484143418922;0.726933333333333;0.792034953504511;0.933269899510367;0.439105023004922;1.0;0.930632536046269;0.965765315886492;0.895499756206045;0.862907765094971;0.802155270791542;0.651241425268617;0.953069116314467;0.938328655185231;0.848239369308139;0.79143081483708;0.905047923779199;0.858835022541597;4013.0
4300059;2018;164982.0;13748.5;1100;91.66666666666669;0.784674236511809;0.759484143418922;0.726933333333333;0.792034953504511;0.985555077140501;0.44616336013199;0.947494365355822;0.953618441757568;0.980125964720209;0.927110918794927;0.873555968713205;0.809114460124967;0.665679963249936;0.952548956999998;0.962755801352594;0.848797644662055;0.789324035337368;0.908271253986742;0.870616215660861;4057.0
4300059;2019;156071.0;13005.916666666666;997;83.08333333333333;0.815620384514766;0.810579136;0.757098624;0.864059648;1.0;0.451902402059065;1.0;0.951834793142013;1.0;0.903669586284026;0.909976269725221;0.849853148117198;0.736183780147932;0.963522516086464;1.0;0.880075661058463;0.806891133149014;0.953260188967913;0.892477149127333;4107.0
4300059;2020;141916.0;11826.333333333334;962;80.16666666666667;0.816573446304599;0.810579136;0.757098624;0.864059648;1.0;0.455714649218397;1.0;0.939655159735121;0.971524391844339;0.907785927625903;0.927518763046127;0.916685132601552;0.860508202549588;0.972862062653516;1.0;0.86587115653683;0.80336249504678;0.92837981802688;0.894582456361949;4093.0
4300109;2013;1240072.0;103339.33333333331;9436;786.3333333333334;0.622115826688278;0.71432859776;0.66378666624;0.76487052928;0.551978494630768;0.406981318725157;0.815174895637185;0.678918391522332;0.737355132940537;0.620481650104126;0.793043474580422;0.716973183686847;0.581656819109002;0.852289548264692;0.864323507688458;0.79783373236596;0.660447499781067;0.935219964950853;0.69802589759701;16838.0
4300109;2014;1448656.0;120721.33333333331;10451;870.9166666666666;0.646914992638713;0.71432859776;0.66378666624;0.76487052928;0.568649677213819;0.4145172038377;0.890164491743334;0.710060327040363;0.764378865417142;0.655741788663584;0.791074404288034;0.743181712550065;0.620246969937475;0.866116455162655;0.875873727945935;0.754167772368102;0.612435506186616;0.895900038549588;0.716016574655703;16851.0
4300109;2015;1532090.0;127674.16666666669;10315;859.5833333333334;0.655162111513484;0.793989300023132;0.772138666666667;0.815839933379598;0.502003021108761;0.420491979625827;0.904164145296216;0.697829414156383;0.772914186747587;0.622744641565179;0.784939258783944;0.742115555858166;0.619805676277161;0.86442543543917;0.881039724583218;0.731662495910446;0.590893651883501;0.872431339937391;0.712643594817937;16701.0
4300109;2016;1591568.0;132630.66666666666;10188;849.0;0.671254335975063;0.793989300023132;0.772138666666667;0.815839933379598;0.465098055206523;0.425929988670598;1.0;0.688778375540397;0.772595048968514;0.604961702112281;0.795141129345384;0.728301502270918;0.576361219457868;0.880241785083969;0.87710950135796;0.780012384407273;0.621745117127547;0.938279651686999;0.718391280286948;16595.0
4300109;2017;1546645.0;128887.08333333331;9544;795.3333333333334;0.685333707036583;0.811041835762202;0.783338666666667;0.838745004857738;0.498049067665542;0.432243924718586;1.0;0.71210642935144;0.786551676638631;0.637661182064249;0.80992040589552;0.723357604920704;0.555552443565124;0.891162766276283;0.886267104048261;0.820136508717594;0.661073273451124;0.979199743984063;0.735786847427847;16475.0
4300109;2018;1621486.0;135123.83333333334;9990;832.5;0.688736883836067;0.811041835762202;0.783338666666667;0.838745004857738;0.504350963611633;0.439554735970433;1.0;0.709208450365053;0.796554092461893;0.621862808268212;0.837521460259701;0.742374237079809;0.590780730448429;0.893967743711188;0.910710758147524;0.859479385551772;0.718958771103543;1.0;0.745155598153607;16537.0
4300109;2019;1678774.0;139897.83333333334;10230;852.5;0.701919622093546;0.844414016;0.88128;0.807548032;0.51755163681815;0.445712835556034;1.0;0.71632816263851;0.802900181817846;0.629756143459173;0.848320788602596;0.739392296814562;0.596295111545851;0.882489482083273;0.926411755245108;0.879158313748116;0.767944945489856;0.990371682006377;0.755522857778217;16556.0
4300109;2020;1748740.0;145728.33333333334;10908;909.0;0.691099994568501;0.844414016;0.88128;0.807548032;0.467226976489905;0.452758985784097;1.0;0.680143448238622;0.747043513534385;0.613243382942859;0.858682662771312;0.752055141428046;0.610272950880807;0.893837331975284;0.913731908030137;0.910260938855752;0.835326159627849;0.985195718083654;0.743308701859478;16760.0
4300208;2013;582844.0;48570.333333333336;3746;312.1666666666667;0.709080161384412;0.7333926819904;0.6731616468608;0.79362371712;0.816728282451173;0.470367776761011;0.815831904335063;0.743543855853618;0.786924872948461;0.700162838758775;0.884008545130481;0.806543335765736;0.70029131556057;0.912795355970903;0.939051383384451;0.906430916241255;0.829945339522007;0.982916492960503;0.778877520789504;7431.0
4300208;2014;596335.0;49694.583333333336;3609;300.75;0.764228900753096;0.7333926819904;0.6731616468608;0.79362371712;0.960921261507067;0.476410006454998;0.886191653059922;0.742388894221521;0.809669013666599;0.675108774776444;0.865666472974649;0.797370171999473;0.677125448353024;0.917614895645922;0.925437635289929;0.874191611634543;0.821449498935687;0.9269337243334;0.790761422649755;7299.0
4300208;2015;579729.0;48310.75;3358;279.8333333333333;0.775160128157334;0.751852029094715;0.7020659069056;0.801638151283831;0.920186837778946;0.485802190952623;0.942799454803053;0.752569017156539;0.806181363499757;0.69895667081332;0.846983760802539;0.779631510643428;0.627996038860262;0.931266982426593;0.898261378415354;0.863058393348834;0.822210086204872;0.903906700492797;0.791570968705471;7241.0
4300208;2016;596652.0;49721.0;3507;292.25;0.792887379788415;0.751852029094715;0.7020659069056;0.801638151283831;0.924276373869874;0.495421116189071;1.0;0.75078444420709;0.801673134220046;0.699895754194134;0.854428212241016;0.771984795123906;0.619155754621349;0.924813835626464;0.90889148795238;0.88240835364676;0.842231655336218;0.922585051957302;0.799366678745507;7279.0
4300208;2017;617055.0;51421.25;3580;298.3333333333333;0.788614622672675;0.810602696275734;0.809514666666667;0.811690725884802;0.867363126715275;0.503844094108901;0.972648573590788;0.758543153052498;0.828471233366692;0.688615072738304;0.876641300542948;0.784905206636149;0.653257755828988;0.916552657443309;0.93849457574508;0.906524119247615;0.841691546717431;0.971356691777799;0.807933025422707;7325.0
4300208;2018;563834.0;46986.16666666666;3536;294.6666666666667;0.801493901681095;0.810602696275734;0.809514666666667;0.811690725884802;0.87759824327626;0.517774667172386;1.0;0.767627384703328;0.830605947487918;0.704648821918738;0.890965926517153;0.802540671021591;0.69560795088059;0.909473391162593;0.953438968763386;0.916918139766483;0.855217653257757;0.978618626275208;0.820029070967192;7546.0
4300208;2019;526191.0;43849.25;3332;277.6666666666667;0.793978805039433;0.777673536;0.747712;0.807635072;0.907787946551636;0.524265402931792;0.966188334674304;0.785916521274612;0.874864502599245;0.696968539949979;0.901955550611019;0.817652419159622;0.708452530897553;0.926852307421692;0.980076973505839;0.908137259167594;0.860218724843632;0.956055793491556;0.827283625641688;7485.0
4300208;2020;535480.0;44623.333333333336;3236;269.6666666666667;0.751877360436522;0.777673536;0.747712;0.807635072;0.875262340492127;0.532120831809807;0.822452733444153;0.774270375303317;0.845994257600759;0.702546493005876;0.902589826134086;0.831414621163316;0.716989934237151;0.94583930808948;0.969434359068295;0.906920498170647;0.879673920062957;0.934167076278337;0.809579187291308;7584.0
4300307;2013;852266.0;71022.16666666667;6352;529.3333333333334;0.707598152160307;0.79150734976;0.75451733376;0.82849736576;0.824048171880682;0.330228970795323;0.884608116205222;0.518505511781486;0.581029074440915;0.455981949122058;0.80834885595099;0.658021764868698;0.419238406227048;0.896805123510348;0.886996788623618;0.880028014360655;0.829997094640843;0.930058934080467;0.678150839964261;6891.0
4300307;2014;901120.0;75093.33333333333;6710;559.1666666666666;0.725672334700992;0.79150734976;0.75451733376;0.82849736576;0.847568805664013;0.339302465021447;0.924310718358507;0.529854214431273;0.611519412962593;0.448189015899952;0.805602763947927;0.692819106632922;0.459221992649336;0.926416220616507;0.879063301866357;0.844925883344503;0.795791252252708;0.894060514436297;0.687043104360064;6814.0
4300307;2015;748576.0;62381.333333333336;6140;511.6666666666667;0.763096738379281;0.794246699051584;0.759274666666666;0.829218731436502;0.916681423780982;0.343081545017237;0.998377285667323;0.528673148562713;0.61625686696656;0.441089430158865;0.793815140653014;0.660132210516775;0.391149962005858;0.929114459027691;0.886502622421686;0.83481058902058;0.771338226869762;0.898282951171399;0.695195009198336;6598.0
4300307;2016;689605.0;57467.083333333336;5586;465.5;0.753453236010166;0.794246699051584;0.759274666666666;0.829218731436502;0.866738024916248;0.352828220072832;1.0;0.529094323481047;0.61880765773267;0.439380989229424;0.823763259803349;0.709102105954527;0.50649043552622;0.911713776382835;0.909849151867441;0.852338521588078;0.778633243729709;0.926043799446447;0.702103606431521;6594.0
4300307;2017;406893.0;33907.75;3580;298.3333333333333;0.754898504291567;0.733727015498497;0.738090666666667;0.729363364330326;0.923505210898996;0.362361790768778;1.0;0.5426998546653;0.637942792491781;0.44745691683882;0.858578348128797;0.746989310120561;0.56475114163015;0.929227478610971;0.940541545425803;0.888204188840028;0.802047593741992;0.974360783938063;0.718725569028555;6569.0
4300307;2018;417110.0;34759.166666666664;3610;300.8333333333333;0.770916161018712;0.733727015498497;0.738090666666667;0.729363364330326;0.980714316803759;0.369223311772591;1.0;0.542722642154599;0.642236523518014;0.443208760791184;0.867345632124083;0.776386128136184;0.605974885587409;0.946797370684959;0.941328870727174;0.88432189750889;0.817013147738494;0.951630647279285;0.726994811765798;6513.0
4300307;2019;351829.0;29319.08333333333;3036;253.0;0.786426624620067;0.770636224;0.714453376;0.826819072;1.0;0.375070274480268;1.0;0.564680223385231;0.675132877132462;0.454227569638;0.863086494701758;0.768888673957455;0.569147854827985;0.968629493086925;0.932694731266456;0.887676078881363;0.822257544247032;0.953094613515694;0.738064447569019;6435.0
4300307;2020;393691.0;32807.583333333336;3072;256.0;0.788007975408719;0.770636224;0.714453376;0.826819072;1.0;0.381395677634876;1.0;0.564859033990321;0.649197744386256;0.480520323594385;0.840284934284717;0.726511961798449;0.484235264280771;0.968788659316127;0.903355107492761;0.890987733562941;0.839417070104052;0.94255839702183;0.731050647894586;6301.0
4300406;2013;9467616.0;788968.0;66928;5577.333333333333;0.761658348924959;0.666298848;0.598912;0.733685696;0.997872555433411;0.584430034310209;0.798031957956218;0.626406878282294;0.646358602194864;0.606455154369723;0.803248256238;0.703962612773652;0.48032880261398;0.927596422933324;0.845530028311447;0.8602521276289;0.785886457554463;0.934617797703336;0.730437827815084;75192.0
4300406;2014;8855372.0;737947.6666666666;64416;5368.0;0.78307953421569;0.666298848;0.598912;0.733685696;1.0;0.590327180299053;0.875692108563708;0.64506809158334;0.673584642721148;0.616551540445533;0.81182912758358;0.703368130201498;0.481759073843454;0.924977186559542;0.854989078356176;0.877130174193065;0.805629446165649;0.948630902220481;0.746658917794203;74229.0
4300406;2015;7862712.0;655226.0;58461;4871.75;0.787234394661327;0.672980200786491;0.602090666666667;0.743869734906315;1.0;0.596850900862493;0.879106476996325;0.640024524022853;0.670023958913721;0.610025089131985;0.804394325510162;0.686651565599001;0.446008011205945;0.927295119992057;0.839309989310068;0.887221421621419;0.82541084318845;0.949032000054387;0.743884414731448;73845.0
4300406;2016;5313382.0;442781.8333333333;40616;3384.6666666666665;0.80385984248443;0.672980200786491;0.602090666666667;0.743869734906315;0.962931299783736;0.602180537701461;0.977347331666032;0.630534203243616;0.661817331355459;0.599251075131773;0.803777575766254;0.681165839145973;0.458005756689396;0.90432592160255;0.842521855359893;0.887645032792896;0.828524892162594;0.946765173423197;0.746057207164767;72900.0
4300406;2017;2659187.0;221598.91666666663;23774;1981.1666666666667;0.824621328842892;0.710156990978487;0.648768;0.771545981956974;0.98081456166546;0.607513762727622;1.0;0.64517946276708;0.677019851857703;0.613339073676456;0.794611969180813;0.674746227464726;0.453008305299155;0.896484149630297;0.83591317365154;0.873176506426174;0.821056657986039;0.92529635486631;0.754804253596928;72524.0
4300406;2018;2200920.0;183410.0;20487;1707.25;0.822429097848841;0.710156990978487;0.648768;0.771545981956974;1.0;0.614413386979934;0.965146013436943;0.652098656539319;0.683463376772461;0.620733936306176;0.797360696041926;0.661088290670816;0.477185991571944;0.844990589769688;0.851818746455795;0.879175050999166;0.819687625050447;0.938662476947884;0.757296150143362;72516.0
4300406;2019;2104469.0;175372.41666666666;18758;1563.1666666666667;0.818474897904331;0.715132992;0.676245376;0.754020608;1.0;0.619765170846336;0.93900142877099;0.657091041216195;0.713169925428248;0.601012157004143;0.799496591681033;0.654382493771477;0.460175299554351;0.848589687988604;0.860032556691771;0.884074724579851;0.830399949095573;0.937749500064128;0.758354176933853;72376.0
4300406;2020;2682992.0;223582.66666666663;20956;1746.3333333333333;0.810330641438071;0.715132992;0.676245376;0.754020608;1.0;0.625839418870347;0.900350154881939;0.642592958784826;0.684473507834573;0.600712409735078;0.807974483662666;0.639541421032444;0.495304695582832;0.783778146482055;0.882411807979259;0.901970221976296;0.847964504173376;0.955975939779216;0.753632694628521;72072.0
4300455;2013;500298.0;41691.5;3478;289.8333333333333;0.669472406558803;0.67393138432;0.62250666624;0.7253561024;0.865231304414521;0.362884718406333;0.775842219094358;0.615495224507826;0.669087210689887;0.561903238325764;0.822054269699858;0.725086236680648;0.537851755710199;0.912320717651098;0.880829256592935;0.860247315825992;0.819423002814792;0.901071628837192;0.702340633588829;4293.0
4300455;2014;526983.0;43915.25;3775;314.5833333333333;0.7576746280667;0.67393138432;0.62250666624;0.7253561024;0.986652479701776;0.370114648245025;1.0;0.637496313375807;0.697511444226752;0.577481182524862;0.820646430022982;0.732372730179103;0.542843137009015;0.921902323349191;0.875474524682548;0.854092035207295;0.792400193526235;0.915783876888356;0.738605790488497;4198.0
4300455;2015;488198.0;40683.16666666666;3405;283.75;0.772832325557481;0.714091451717894;0.7020659069056;0.726116996530187;1.0;0.377237850512031;1.0;0.636194853769611;0.690376127509006;0.582013580030217;0.85490777460903;0.755698174395584;0.569424558017305;0.941971790773864;0.936982658667735;0.87204249076377;0.801751817199548;0.942333164327992;0.754644984645374;4113.0
4300455;2016;449280.0;37440.0;3210;267.5;0.774819917221482;0.714091451717894;0.7020659069056;0.726116996530187;1.0;0.385188217168035;1.0;0.674392748272685;0.738663095746534;0.610122400798835;0.864902608038129;0.76877272887068;0.597289367440051;0.94025609030131;0.958187055223178;0.867748040020528;0.794662546316437;0.940833533724618;0.771371757844099;4122.0
4300455;2017;408141.0;34011.75;2710;225.8333333333333;0.774962762278773;0.705241323155216;0.657173333333333;0.753309312977099;1.0;0.394609725959877;1.0;0.664681132299241;0.758903648735578;0.570458615862904;0.883739209164392;0.793706462093107;0.649074826712942;0.938338097473272;0.981857016069413;0.875654149330656;0.803393124098455;0.947915174562857;0.774461034580802;4137.0
4300455;2018;409231.0;34102.583333333336;2615;217.91666666666663;0.723838169882694;0.705241323155216;0.657173333333333;0.753309312977099;0.931128146958657;0.406012941137372;0.852970268279532;0.676678693440179;0.768274528674292;0.585082858206065;0.873646801303834;0.790422340514164;0.63590871019302;0.944935970835308;0.943084419579544;0.887433643817794;0.818654750543882;0.956212537091706;0.758054554875569;4231.0
4300455;2019;436673.0;36389.41666666666;2601;216.75;0.74255898760132;0.666509952;0.612458624;0.72056128;0.889785354412162;0.413940643993117;1.0;0.67151061618958;0.778529180101712;0.564492052277448;0.883337469653529;0.782962656604963;0.610225752815729;0.955699560394198;0.955740928239786;0.911308824115838;0.83590284974;0.986714798491675;0.76580235781481;4227.0
4300455;2020;465894.0;38824.5;2613;217.75;0.766976020643804;0.666509952;0.612458624;0.72056128;0.992655647498365;0.423375359280892;0.985363123795961;0.674101522835644;0.757563420114709;0.590639625556579;0.885260007952135;0.764796666435456;0.576672903462233;0.952920429408679;0.969237947964755;0.921745409456195;0.858756181353937;0.984734637558452;0.775445850477194;4247.0
4300471;2013;117082.0;9756.833333333334;880;73.33333333333333;0.705742050466031;0.6936824644672;0.6384584397056;0.7489064892288;0.864382879804776;0.424317417996013;0.840585439596137;0.805113369034371;0.705622254119346;0.904604483949396;0.853288070150147;0.793449293290674;0.684720656038531;0.902177930542817;0.927331207415357;0.839083709744411;0.776067163985806;0.902100255503016;0.788047829883517;1981.0
4300471;2014;123095.0;10257.916666666666;903;75.25;0.782832199348986;0.6936824644672;0.6384584397056;0.7489064892288;1.0;0.437646332928744;1.0;0.79533691979436;0.715419678941696;0.875254160647024;0.850694872097904;0.756500536996492;0.595439363045179;0.917561710947805;0.937889212803517;0.857694866493704;0.791776118815304;0.923613614172105;0.80962133041375;2003.0
4300471;2015;115262.0;9605.166666666666;840;70.0;0.79020661728828;0.7128396040256;0.6462127919488;0.7794664161024;1.0;0.447986865127519;1.0;0.799091742262382;0.715537204450267;0.882646280074497;0.859446767672101;0.775189310115185;0.635575407008216;0.914803213222155;0.944614067653149;0.858536925247968;0.801172977422389;0.915900873073546;0.816248375740921;2031.0
4300471;2016;104515.0;8709.583333333334;727;60.583333333333336;0.793441993567203;0.7128396040256;0.6462127919488;0.7794664161024;1.0;0.460928370243211;1.0;0.809004077445155;0.72358848534355;0.89441966954676;0.854423122352365;0.757003372752785;0.618421743294549;0.89558500221102;0.920676409675557;0.885589584628755;0.81052071188941;0.9606584573681;0.818956397788241;2048.0
4300471;2017;86187.0;7182.25;577;48.083333333333336;0.810220655345652;0.771091753238145;0.735658666666667;0.806524839809624;1.0;0.469790868144464;1.0;0.799375045712099;0.73575201239802;0.862998079026178;0.850691253077018;0.752383776508927;0.614946701846443;0.88982085117141;0.919570095036657;0.880119887685471;0.8042034356251;0.956036339745842;0.820095651378256;2085.0
4300471;2018;78055.0;6504.583333333333;515;42.91666666666666;0.804236241707545;0.771091753238145;0.735658666666667;0.806524839809624;0.969527336753712;0.476325876838321;1.0;0.841846623255697;0.766422234932647;0.917271011578747;0.859613428871687;0.750076007800791;0.591322618067666;0.908829397533916;0.942317305522314;0.886446973291955;0.826254130121892;0.946639816462018;0.835232097944976;2083.0
4300471;2019;70967.0;5913.916666666667;432;36.0;0.812286036314194;0.766923904;0.655573376;0.878274432;1.0;0.482220241256776;1.0;0.839410372407158;0.775832934179555;0.90298781063476;0.87761034457251;0.779922166367158;0.63278071683461;0.927063615899707;0.96658434772298;0.886324519627391;0.829644425250126;0.943004614004657;0.843102251097954;2072.0
4300471;2020;69840.0;5820.0;442;36.833333333333336;0.803467772903252;0.766923904;0.655573376;0.878274432;1.0;0.486085273894493;0.960861913718517;0.841170610823258;0.755160708761693;0.927180512884822;0.867683555491608;0.786484632114231;0.653921101324384;0.919048162904078;0.944740882904626;0.871825151455966;0.834698220238879;0.908952082673053;0.837440646406039;2052.0
4300505;2013;527912.0;43992.66666666666;3942;328.5;0.695180127314335;0.74935138048;0.66005333376;0.8386494272;0.803310016427848;0.321714414085334;0.906344698264156;0.555147669247799;0.602650781246126;0.507644557249471;0.846372803076905;0.76222654977174;0.625191111371194;0.899261988172286;0.903903888235104;0.872987971223872;0.836128362198249;0.909847580249496;0.69890019987968;7556.0
4300505;2014;528229.0;44019.083333333336;4200;350.0;0.705893193678699;0.74935138048;0.66005333376;0.8386494272;0.85721575672705;0.330117387889431;0.886888249618314;0.586989505171623;0.656541906707435;0.517437103635812;0.838897702672135;0.756113943986298;0.603648923238198;0.908578964734397;0.909249169659053;0.851329994371054;0.783303237566177;0.919356751175931;0.710593467174152;7454.0
4300505;2015;502978.0;41914.833333333336;3928;327.3333333333333;0.755346207167629;0.798780454314134;0.642325333333333;0.955235575294934;0.885228435486029;0.337375938870355;1.0;0.862674241755901;0.781180471220817;0.944168012290984;0.832409403968961;0.732160661146893;0.557743093349926;0.906578228943859;0.920736358177325;0.844331192582664;0.786395577807556;0.902266807357773;0.816809950964164;7341.0
4300505;2016;480375.0;40031.25;3794;316.1666666666667;0.746150583874412;0.798780454314134;0.642325333333333;0.955235575294934;0.837406665292341;0.348415215891173;1.0;0.801498733785193;0.742631514539834;0.860365953030551;0.843978714592528;0.751201463399637;0.592135970497776;0.910266956301497;0.898178622740228;0.882556057637718;0.81070708899551;0.954405026279925;0.797209344084044;7355.0
4300505;2017;344597.0;28716.416666666668;2804;233.66666666666663;0.756183684428795;0.729988515382836;0.602965333333333;0.857011697432339;0.936521400893694;0.35822482143865;1.0;0.853621303784278;0.800389444835394;0.906853162733162;0.846418769984393;0.737144384869501;0.524982561879046;0.949306207859955;0.892509256350066;0.909602668733613;0.8428786315271;0.976326705940125;0.818741252732489;7362.0
4300505;2018;328356.0;27363.0;2723;226.91666666666663;0.768231845633393;0.729988515382836;0.602965333333333;0.857011697432339;0.975306905787646;0.367631961363089;1.0;0.824125453017295;0.78500424659197;0.863246659442619;0.851935073250415;0.749327601651946;0.541093084109326;0.957562119194565;0.900703164263806;0.905774453835494;0.83442736436215;0.977121543308838;0.814764123967034;7406.0
4300505;2019;291971.0;24330.916666666668;2324;193.66666666666663;0.7993249766453;0.824754624;0.705749376;0.943759872;1.0;0.3725452825812;1.0;0.843784616018202;0.806330497948884;0.881238734087521;0.829022350701904;0.714932110455265;0.463389091543971;0.96647512936656;0.906163776979383;0.865971164671064;0.830130446073633;0.901811883268495;0.824043981121802;7311.0
