Municípios;Código;Ano;Bloco Educação\Ensino Fundamental\Anos Finais EF\Índice;Bloco Educação\Ensino Fundamental\Anos Iniciais EF\Índice;Bloco Educação\Ensino Fundamental\Índice;Bloco Educação\Ensino Médio\Índice;Bloco Educação\Escolaridade Adulta\Índice;Bloco Educação\Pré Escola\Índice;Bloco Educação\Índice;Bloco Renda\Apropriação da Renda\Índice;Bloco Renda\Geração da Renda\Índice;Bloco Renda\Índice;Bloco Saúde\Condições Gerais de Saúde\Mortes por Causas Evitáveis\Índice;Bloco Saúde\Condições Gerais de Saúde\Índice;Bloco Saúde\Condições Gerais de Saúde\Óbitos por Causas Mal Definidas\Índice;Bloco Saúde\Longevidade\Índice;Bloco Saúde\Saúde Materno Infantil\Consultas Pré Natal\Índice;Bloco Saúde\Saúde Materno Infantil\Mortalidade de Menores de 5 anos\Índice;Bloco Saúde\Saúde Materno Infantil\Índice;Bloco Saúde\Índice;Idese
BarÃ£o;4301651.0;2017;0.80034133333333;0.85273795419847;0.8265396437659;0.64201142606764;0.51872838274152;1.0;0.74681986314377;0.90001259754848;0.62436186279768;0.76218723017308;0.79180805959219;0.84963529334282;0.90746252709345;0.99305787676517;0.81152977293791;0.94287282709835;0.87720130001813;0.90663149004204;0.80521286111963
BarÃ£o;4301651.0;2018;0.80034133333333;0.85273795419847;0.8265396437659;0.68461612966857;0.52602524335662;1.0;0.75929525419777;0.90481781505059;0.64286663922974;0.77384222714016;0.74778978386281;0.82721150847728;0.90663323309174;0.97490644726184;0.82301357988198;0.99762543852281;0.91031950920239;0.90414582164717;0.8124277676617
BarÃ£o;4301651.0;2019;0.790933376;0.857905664;0.82441952;0.70805952705589;0.53256847450623;1.0;0.76626188039053;0.90339476502016;0.68257649113091;0.79298562807553;0.7112274219956;0.80724447709941;0.90326153220322;0.97228790453483;0.83987289567053;0.99812771758688;0.91900030662871;0.89951089608765;0.81958613485124
BarÃ£o;4301651.0;2020;0.790933376;0.857905664;0.82441952;0.75619271140163;0.53911808584709;1.0;0.77993257931218;0.89212581589673;0.66461716920551;0.77837149255112;0.65449291056304;0.77514204313152;0.89579117570001;0.9713687451274;0.84228458691911;0.99402300803202;0.91815379747557;0.88822152857816;0.81550853348049
BarÃ£o;4301651.0;2021;0.751445376;0.8693344;0.810389888;0.77877340299101;0.54424095761447;1.0;0.78335106215137;0.91195047212661;0.68787194370657;0.79991120791659;0.72141173302163;0.80748875105751;0.89356576909339;0.96873949001364;0.85094364928819;0.9969282692431;0.92393595926564;0.9000547334456;0.82777233450452
BarÃ£o de Cotegipe;4301701.0;2013;0.68430933376;0.73510799744;0.7097086656;0.61566502034009;0.43330362721077;0.97439475938891;0.68326801813494;0.76098337699994;0.62929094822222;0.69513716261108;0.71321895782352;0.79168854146536;0.8701581251072;0.92686638245227;0.76933805332616;0.91581849255745;0.8425782729418;0.85371106561981;0.74403874878861
BarÃ£o de Cotegipe;4301701.0;2014;0.68430933376;0.73510799744;0.7097086656;0.71109281551634;0.44405511969096;0.9158514686169;0.69517701735605;0.75954217195368;0.65338051713855;0.70646134454612;0.75292992782308;0.81623920456879;0.87954848131451;0.94176054255625;0.79450869325781;0.87491117992165;0.83470993658973;0.86423656123826;0.75529164104681
BarÃ£o de Cotegipe;4301701.0;2015;0.60814933333333;0.69172958778626;0.6499394605598;0.75470044268124;0.45279866798228;0.95549378527981;0.70323308912578;0.76951865593854;0.61258906361298;0.69105385977576;0.72615968105048;0.80785547731743;0.88955127358437;0.95349859757083;0.809163647343;0.90540416751039;0.85728390742669;0.87287932743832;0.75572209211329
BarÃ£o de Cotegipe;4301701.0;2016;0.60814933333333;0.69172958778626;0.6499394605598;0.66072689683319;0.46232569513459;1.0;0.69324801313189;0.77417981808509;0.62522689992509;0.69970335900509;0.73442884078548;0.8052130096245;0.87599717846353;0.97055720964885;0.80772435738998;0.93632395254545;0.87202415496772;0.88259812474702;0.75851649896134
BarÃ£o de Cotegipe;4301701.0;2017;0.65348266666667;0.83599837890354;0.7447405227851;0.60067655883202;0.46967521914583;1.0;0.70377307519074;0.80335837652967;0.63808396581255;0.72072117117111;0.65363417215602;0.76243285924116;0.8712315463263;0.95852410036503;0.79636638072221;0.98233049919248;0.88934843995734;0.87010179985451;0.76486534873879
BarÃ£o de Cotegipe;4301701.0;2018;0.65348266666667;0.83599837890354;0.7447405227851;0.61372645398846;0.47645857978716;1.0;0.70873138914018;0.80633393245288;0.63521048565048;0.72077220905168;0.67425534909725;0.77942270371175;0.88459005832624;0.95591419884271;0.79637489955638;0.96396731705479;0.88017110830558;0.87183600362001;0.76711320060396
BarÃ£o de Cotegipe;4301701.0;2019;0.723712;0.839792512;0.781752256;0.67413458903929;0.48054493801368;0.92719303843463;0.7159062053719;0.84822694217765;0.6611813195922;0.75470413088493;0.65566012522197;0.78648513561363;0.91731014600529;0.9518965254944;0.80451136869726;0.95909580710989;0.88180358790358;0.87339508300387;0.78133513975356
BarÃ£o de Cotegipe;4301701.0;2020;0.723712;0.839792512;0.781752256;0.6749645149934;0.48802577276281;0.90502102446949;0.71244089205642;0.81687506316661;0.67059187605666;0.74373346961163;0.696873137384;0.80677993406041;0.91668673073681;0.95656749273433;0.79523925188244;0.93322851503697;0.8642338834597;0.87586043675148;0.77734493280651
BarÃ£o de Cotegipe;4301701.0;2021;0.682389376;0.811608704;0.74699904;0.69833339090685;0.49461412292735;0.97509616231086;0.72876067903627;0.82110544428979;0.70979340019595;0.76544942224287;0.6887488199681;0.78659786556261;0.88444691115712;0.94204040182915;0.75804470831104;0.95843908557398;0.85824189694251;0.86229338811143;0.78550116313019
BarÃ£o do Triunfo;4301750.0;2013;0.51351466624;0.70551050624;0.60951258624;0.59235285968875;0.24349150449334;0.63322838193231;0.5196463330886;0.45206423663201;0.4728625492119;0.46246339292195;0.65441483239883;0.78042921855265;0.90644360470647;0.96118773544044;0.79122633840437;0.94658680281095;0.86890657060766;0.87017450820025;0.61742807807027
BarÃ£o do Triunfo;4301750.0;2014;0.51351466624;0.70551050624;0.60951258624;0.59192956442363;0.25507436681182;0.65322234645167;0.52743471598178;0.46332735853315;0.46456843465844;0.4639478965958;0.57259560277519;0.75487531368053;0.93715502458586;0.94000478027169;0.79534134447928;0.97020101211718;0.88277117829823;0.85921709075015;0.61686656777591
BarÃ£o do Triunfo;4301750.0;2015;0.636978391616;0.735805097792;0.686391744704;0.5468669043338;0.26415396385571;0.83015351334013;0.58189153155841;0.51544197242836;0.43435349342428;0.47489773292632;0.55582156792148;0.75205169694772;0.94828182597396;0.92522542878874;0.77728386933957;0.91426204286293;0.84577295610125;0.8410166939459;0.63260198614354
BarÃ£o do Triunfo;4301750.0;2016;0.636978391616;0.735805097792;0.686391744704;0.49079442744979;0.27332227436343;0.92162080965581;0.59303231404326;0.53384881274788;0.45316894496415;0.49350887885601;0.55650330099724;0.74280653548039;0.92910976996354;0.9028510924045;0.7827103077522;0.89136753017742;0.83703891896481;0.82756551561656;0.63803556950528
BarÃ£o do Triunfo;4301750.0;2017;0.62952533333333;0.75044738931298;0.68998636132316;0.5271955529063;0.28410190582694;1.0;0.6253209550141;0.58643325191268;0.44977773631048;0.51810549411158;0.61733622980819;0.75872889476307;0.90012155971796;0.92069360591107;0.79055612399125;0.87604498289884;0.83330055344505;0.83757435137306;0.66033360016625
BarÃ£o do Triunfo;4301750.0;2018;0.62952533333333;0.75044738931298;0.68998636132316;0.5598817432451;0.29620106099346;0.97072846229181;0.62919940696338;0.5606728581368;0.42214910459403;0.49141098136542;0.67113840330786;0.77191671535303;0.87269502739819;0.9390815764286;0.78943568364315;0.907165126789;0.84830040521608;0.8530995656659;0.65790331799823
BarÃ£o do Triunfo;4301750.0;2019;0.67300923285378;0.79141134166411;0.73221028725894;0.5965130062237;0.30277435669354;0.99062639187883;0.65553101051375;0.61677198710544;0.49538545677768;0.55607872194156;0.66685626726405;0.76843944337695;0.87002261948985;0.95768044182297;0.7894288954325;0.95011237328843;0.86977063436047;0.86529683985346;0.69230219076959
BarÃ£o do Triunfo;4301750.0;2020;0.67300923285378;0.79141134166411;0.73221028725894;0.52823286564997;0.30805381153125;0.96784679757255;0.63408594050318;0.57105011329258;0.44137650308966;0.50621330819112;0.62037147905925;0.76233452015411;0.90429756124898;0.96339312612971;0.78198509574018;0.9647262266447;0.87335566119244;0.86636110249209;0.6688867837288
BarÃ£o do Triunfo;4301750.0;2021;0.626730624;0.74528333289711;0.68600697844855;0.56340879422351;0.31501708840005;0.98238764344112;0.63670512612831;0.53167989114277;0.45318123965798;0.49243056540038;0.59960789207237;0.74374642574354;0.88788495941471;0.94973199547955;0.78656356149476;0.93679117507206;0.86167736828341;0.85171859650217;0.66028476267695
Benjamin Constant do Sul;4302055.0;2013;0.60224;0.8352208513664;0.7187304256832;0.72666973210463;0.3721752400631;0.84945151893699;0.66675672919698;0.3758771462098;0.39550007550017;0.38568861085499;0.65745355670827;0.7731821451635;0.88891073361872;0.86780333930655;0.68541014465162;0.9068319289515;0.79612103680156;0.81236884042387;0.62160472682528
Benjamin Constant do Sul;4302055.0;2014;0.60224;0.8352208513664;0.7187304256832;0.78363061527058;0.38399256790794;1.0;0.72158840221543;0.39974861329655;0.40178475022109;0.40076668175882;0.71116381968827;0.79790151727715;0.88463921486603;0.94914508332297;0.72855326722604;0.93764010245464;0.83309668484034;0.86004776181349;0.66080094859591
Benjamin Constant do Sul;4302055.0;2015;0.689078450816;0.855455356032;0.772266903424;0.73445565628667;0.39257685132375;1.0;0.72482485275861;0.42931954172363;0.37638603474698;0.4028527882353;0.75030159380198;0.80932251333608;0.86834343287019;0.97546666719706;0.73911135197851;0.9778048933886;0.85845812268355;0.88108243440556;0.66958669179982
Benjamin Constant do Sul;4302055.0;2016;0.689078450816;0.855455356032;0.772266903424;0.62564160086453;0.39945400566571;1.0;0.69934062748856;0.4320874460378;0.39388593335778;0.41298668969779;0.7994534182524;0.82390248580711;0.84835155336182;0.99860192896345;0.75971224461506;0.94786427317345;0.85378825889426;0.89209755788827;0.66814162502487
Benjamin Constant do Sul;4302055.0;2017;0.64386133333333;0.87723292181022;0.76054712757178;0.6425026813824;0.408981192348;1.0;0.70300775032554;0.45431239860918;0.38317529359126;0.41874384610022;0.79304564392031;0.82847137987462;0.86389711582892;0.94557815867563;0.71348811006345;0.95734102571113;0.83541456788729;0.86982136881251;0.66385765507943
Benjamin Constant do Sul;4302055.0;2018;0.64386133333333;0.87723292181022;0.76054712757178;0.78845837635003;0.41583159150122;1.0;0.74120927385576;0.46536129961988;0.386916509815;0.42613890471744;0.71621699055354;0.80145398144345;0.88669097233336;0.85962389750177;0.72300160917306;0.93084497923843;0.82692329420575;0.82933372438366;0.66556063431895
Benjamin Constant do Sul;4302055.0;2019;0.75451829032362;0.88668641570205;0.82060235301284;0.90179022739109;0.42241423276932;1.0;0.78620170329331;0.51151062351788;0.4141954146096;0.46285301906374;0.65478263176902;0.78262470434544;0.91046677692186;0.81250475533713;0.73701657458564;0.89818457408188;0.81760057433376;0.80424334467211;0.68443268900972
Benjamin Constant do Sul;4302055.0;2020;0.75451829032362;0.88668641570205;0.82060235301284;0.94982918402716;0.42693483748048;0.9975806855223;0.79873676501069;0.45694962164111;0.41118243284517;0.43406602724314;0.61382438564302;0.75670171727218;0.89957904890134;0.86723066877989;0.74730675033215;0.89421640144021;0.82076157588618;0.81489798731275;0.68256692652219
Benjamin Constant do Sul;4302055.0;2021;0.652650624;0.706190976;0.6794208;0.95840432475762;0.43111207140833;0.89856076219601;0.74187448959049;0.46310972169103;0.46253614717089;0.46282293443096;0.6489628000501;0.76212965496207;0.87529650987404;0.89825852598398;0.73609767653039;0.90034720223371;0.81822243938205;0.82620354010937;0.6769669880436
Bento GonÃ§alves;4302105.0;2013;0.681408;0.81984062208;0.75062431104;0.70346409293362;0.63614264247038;0.93495719121709;0.75629705941527;0.84637148336543;0.83382310864606;0.84009729600574;0.71464766152912;0.85289263918146;0.99113761683381;0.92332571013337;0.82474738936976;0.94390188274781;0.88432463605878;0.8868476617912;0.82774733907074
Bento GonÃ§alves;4302105.0;2014;0.681408;0.81984062208;0.75062431104;0.69050758873302;0.64353633486634;1.0;0.77116705865984;0.85083301914045;0.83799845516789;0.84441573715417;0.71783920052437;0.85663239573455;0.99542559094473;0.92650562722113;0.83053363849676;0.96492279033774;0.89772821441725;0.89362207912431;0.83640162497944
Bento GonÃ§alves;4302105.0;2015;0.72945066666667;0.84572895489244;0.78758981077955;0.65895579764973;0.65116331862429;1.0;0.77442723176339;0.85119574605399;0.79153072994551;0.82136323799975;0.7246678328187;0.85938358660155;0.99409934038439;0.93047946697167;0.82920385007157;0.95675516124947;0.89297950566052;0.89428085307791;0.83002377428035
Bento GonÃ§alves;4302105.0;2016;0.72945066666667;0.84572895489244;0.78758981077955;0.63524487395455;0.65735303686722;1.0;0.77004693040033;0.84189199966661;0.75323467956848;0.79756333961754;0.70966147785927;0.85203705906069;0.9944126402621;0.92997871747115;0.84329609954576;0.96552884953697;0.90441247454136;0.89547608369107;0.82102878456965
Bento GonÃ§alves;4302105.0;2017;0.75383466666667;0.84550795281055;0.79967130973861;0.63294585059909;0.66325549410213;1.0;0.77396816360996;0.85857252782607;0.76767566545545;0.81312409664076;0.71687170283894;0.85354296059933;0.99021421835972;0.93260919822505;0.85373995143804;0.9584593355923;0.90609964351517;0.89741726744652;0.82816984256575
Bento GonÃ§alves;4302105.0;2018;0.75383466666667;0.84550795281055;0.79967130973861;0.64683847776318;0.6688086702793;1.0;0.77882961444527;0.8636539580403;0.77056059941942;0.81710727872986;0.7195404996566;0.85413833236927;0.98873616508193;0.93822158296099;0.87405473003353;0.97355460974844;0.92380466989098;0.90538819507375;0.83377502941629
Bento GonÃ§alves;4302105.0;2019;0.7808;0.868654336;0.824727168;0.61361601211986;0.67499471406631;0.97759149408384;0.7727323470675;0.86074015967408;0.76916862362467;0.81495439164938;0.70980873772612;0.84609015958348;0.98237158144084;0.93557164077321;0.87486188836386;0.9685107670683;0.92168632771608;0.90111604269092;0.82960092713593
Bento GonÃ§alves;4302105.0;2020;0.7808;0.868654336;0.824727168;0.64039671327043;0.68060123946878;0.92008450614528;0.76645240672112;0.84092260299485;0.75257281048359;0.79674770673922;0.72182893976815;0.85016741991649;0.97850590006483;0.9379404988839;0.87873581230969;0.98037579806819;0.92955580518894;0.90588790799645;0.8230293404856
Bento GonÃ§alves;4302105.0;2021;0.723626624;0.833086592;0.778356608;0.61783939944673;0.68583490474548;0.88464533645907;0.74166906216282;0.81918732440762;0.75370100431628;0.78644416436195;0.72329319719072;0.85080912411452;0.97832505103832;0.91852561379619;0.88686593587361;0.97072332331731;0.92879462959546;0.89937645583539;0.80916322745339
Boa Vista das MissÃµes;4302154.0;2013;0.68776533376;0.71454814208;0.70115673792;0.54027432276382;0.38889665484155;1.0;0.65758192888134;0.5957378137241;0.92797555779971;0.7618566857619;0.74883809551031;0.82071163615977;0.89258517680924;0.93840586852117;0.77752127331057;0.93550160568568;0.85651143949812;0.87187631472635;0.7637716431232
Boa Vista das MissÃµes;4302154.0;2014;0.68776533376;0.71454814208;0.70115673792;0.5655541298303;0.4037684286581;1.0;0.6676198241021;0.57214168745218;0.88258578306387;0.72736373525802;0.66092362631619;0.78808968556833;0.91525574482047;0.93506577997355;0.78093025290302;0.95445644179559;0.86769334734931;0.86361627096373;0.75286661010795
Boa Vista das MissÃµes;4302154.0;2015;0.6462127919488;0.7794664161024;0.7128396040256;0.57727361991603;0.4161770070868;1.0;0.67657255775711;0.58800599522007;0.87160665714513;0.7298063261826;0.5502090845454;0.73279300675172;0.91537692895803;0.8754013129665;0.82577031623128;0.91805452461938;0.87191242042533;0.82670224671452;0.74436037688474
Boa Vista das MissÃµes;4302154.0;2016;0.6462127919488;0.7794664161024;0.7128396040256;0.54101406520369;0.42837625420871;1.0;0.6705574808595;0.60199203580751;0.88222413122524;0.74210808351638;0.57083876752787;0.73286267083001;0.89488657413216;0.87985166587501;0.83055899512299;0.93461380919469;0.88258640215884;0.83176691295462;0.74814415911017
Boa Vista das MissÃµes;4302154.0;2017;0.68506298281657;0.78062483275503;0.7328439077858;0.60543914229563;0.4396340096977;1.0;0.69447926494478;0.6282498244198;0.82187403975997;0.72506193208989;0.54767389854347;0.72314713982634;0.8986203811092;0.83746396997486;0.8571625086453;0.9277403740949;0.8924514413701;0.8176875170571;0.74574290469726
Boa Vista das MissÃµes;4302154.0;2018;0.68506298281657;0.78062483275503;0.7328439077858;0.59829393560943;0.44618820461274;1.0;0.69433151200199;0.67417870373041;0.90340441995445;0.78879156184243;0.53952907807377;0.72492653782406;0.91032399757434;0.84997067347613;0.85999224835379;0.94801834525812;0.90400529680595;0.82630083603538;0.76980796995993
Boa Vista das MissÃµes;4302154.0;2019;0.737045376;0.83001216;0.783528768;0.63646936952631;0.45560546670591;1.0;0.71890090105806;0.70728004358352;0.87091800178294;0.78909902268323;0.57835942265906;0.75402676555004;0.92969410844103;0.8492761933899;0.86851542717349;0.94824688689389;0.90838115703369;0.83722803865788;0.78174265413305
Boa Vista das MissÃµes;4302154.0;2020;0.737045376;0.83001216;0.783528768;0.7198231153855;0.46332545994858;1.0;0.74166933583352;0.69584488175474;0.88053997255719;0.78819242715597;0.61818453719954;0.76219050814439;0.90619647908924;0.88502607198927;0.8597986662081;0.9202897478644;0.89004420703625;0.8457535957233;0.7918717862376
Boa Vista das MissÃµes;4302154.0;2021;0.66176;0.723877632;0.692818816;0.73337258333952;0.47221207331487;1.0;0.7246008681636;0.70909131127682;0.96435458572204;0.83672294849943;0.62013179030273;0.75486265374374;0.88959351718476;0.84940345875337;0.85068254383874;0.91459133312039;0.88263693847957;0.82896768365889;0.79676383344064
Boa Vista do BuricÃ¡;4302204.0;2013;0.74690133376;0.87050126336;0.80870129856;0.81134472802332;0.54830332702686;0.95794852243796;0.78157446901203;0.78650274716328;0.63676079341151;0.7116317702874;0.77322515164436;0.80586027214936;0.83849539265436;0.95092857015082;0.85140910023701;0.95980108995587;0.90560509509644;0.88746464579887;0.79355696169943
Boa Vista do BuricÃ¡;4302204.0;2014;0.74690133376;0.87050126336;0.80870129856;0.80138488523277;0.55533438585541;0.88112439441526;0.76163624101586;0.82263205712684;0.64211693803121;0.73237449757902;0.74508658586757;0.79273465468439;0.84038272350122;0.93781752398165;0.8347697497024;0.88574318838712;0.86025646904476;0.86360288257027;0.78587120705505
Boa Vista do BuricÃ¡;4302204.0;2015;0.6923448694144;0.84113205829285;0.76673846385363;0.84924479251209;0.56268518954733;0.99700450334951;0.79391823731564;0.82503626158776;0.61747678135393;0.72125652147085;0.73168781163436;0.80409464291057;0.87650147418678;0.931069421155;0.83577443969062;0.91885656042879;0.87731550005971;0.87082652137509;0.79533376005386
Boa Vista do BuricÃ¡;4302204.0;2016;0.6923448694144;0.84113205829285;0.76673846385363;0.73578198624223;0.56892592145796;1.0;0.76786159288845;0.82127406447058;0.61744918991543;0.719361627193;0.69609772931055;0.78525097013439;0.87440421095822;0.92542890412275;0.84524937059658;0.93326107838297;0.88925522448977;0.86664503291564;0.78462275099903
Boa Vista do BuricÃ¡;4302204.0;2017;0.80130133333333;0.87605820402498;0.83867976867916;0.73454976264324;0.57905950728969;1.0;0.78807225965302;0.84338152414629;0.62451340016343;0.73394746215486;0.65977524001364;0.78623842739044;0.91270161476725;0.92043965291478;0.84932585270282;0.96646573863287;0.90789579566784;0.87152462532436;0.79784811571075
Boa Vista do BuricÃ¡;4302204.0;2018;0.80130133333333;0.87605820402498;0.83867976867916;0.72222259616162;0.58837946576779;0.9393112851326;0.77214827893529;0.85469083414333;0.62057372134632;0.73763227774483;0.63963229686317;0.77788247998414;0.91613266310511;0.95219129068593;0.85555493505708;0.92540240975042;0.89047867240375;0.87351748102461;0.79443267923491
Boa Vista do BuricÃ¡;4302204.0;2019;0.8064;0.851745664;0.829072832;0.70849079380079;0.59453334702602;0.90733002686777;0.75985674992365;0.88088562179141;0.64486415587407;0.76287488883274;0.71526250444694;0.82585956721266;0.93645662997839;0.97476823818681;0.85503137549554;0.92191159145418;0.88847148347486;0.89636642962478;0.80636602279372
Boa Vista do BuricÃ¡;4302204.0;2020;0.8064;0.851745664;0.829072832;0.78826461129657;0.60126661433264;0.92444811809292;0.78576304393053;0.85373082904444;0.65206348453881;0.75289715679163;0.69166286749843;0.8180958301517;0.94452879280497;0.99104944974463;0.8570998216252;0.92361820902923;0.89035901532721;0.89983476507451;0.81283165526556
Boa Vista do BuricÃ¡;4302204.0;2021;0.772074624;0.866347392;0.819211008;0.82260022618627;0.60638116770108;0.93895870924963;0.79678777778424;0.8295550477052;0.67477258341669;0.75216381556095;0.71959254390225;0.83105565081312;0.942518757724;0.96152459537084;0.85234126694098;0.90852264138943;0.8804319541652;0.89100406678305;0.81331855337608
Boa Vista do Cadeado;4302220.0;2013;0.60612266624;0.763906898368;0.685014782304;0.69796755886352;0.40998641762581;0.88412499232189;0.66927343777881;0.64006773110722;0.99705167116653;0.81855970113687;0.59102973373954;0.75277356078207;0.9145173878246;0.90514720269607;0.75158016344511;0.94025308722715;0.84591662533613;0.83461246293809;0.77414853395126
Boa Vista do Cadeado;4302220.0;2014;0.60612266624;0.763906898368;0.685014782304;0.72474923661335;0.41852810298027;1.0;0.70707303047441;0.63461226781954;0.96532543224219;0.79996885003087;0.57458826815531;0.74548504280875;0.91638181746219;0.90924522993762;0.75905399244116;0.90316303940271;0.83110851592193;0.8286129295561;0.77855160335379
Boa Vista do Cadeado;4302220.0;2015;0.625536;0.7682589266432;0.6968974633216;0.67225377936056;0.4291029196493;1.0;0.69956354058286;0.66087137526259;0.94207136136235;0.80147136831247;0.67277664924597;0.78927724862715;0.90577784800833;0.99077377747256;0.76065779401747;0.90599545384174;0.8333266239296;0.8711258833431;0.79072026407948
Boa Vista do Cadeado;4302220.0;2016;0.625536;0.7682589266432;0.6968974633216;0.6138374045566;0.43313621322087;1.0;0.68596777027477;0.68546773899531;1.0;0.84273386949765;0.5861225517464;0.75151534088995;0.91690813003351;0.94152774377289;0.78769537130813;0.88131560854787;0.834505489928;0.84251619153028;0.79040594376757
Boa Vista do Cadeado;4302220.0;2017;0.56349866666667;0.76525657182512;0.66437761924589;0.55597920774798;0.44373367905513;1.0;0.66602262651225;0.68922679560173;0.97012120268259;0.82967399914216;0.66401842436903;0.77753673444048;0.89105504451193;0.97804465174278;0.80295368348466;0.89072034072299;0.84683701210382;0.86747279942903;0.78772314169448
Boa Vista do Cadeado;4302220.0;2018;0.56349866666667;0.76525657182512;0.66437761924589;0.54380937152433;0.45749092389208;0.86474620348187;0.63260602953604;0.71796848240161;1.0;0.8589842412008;0.62627408248349;0.75962586314535;0.8929776438072;0.9438486350184;0.8203971342451;0.87112525892968;0.84576119658739;0.84974523158371;0.78044516744019
Boa Vista do Cadeado;4302220.0;2019;0.71289709510979;0.755832576;0.7343648355549;0.55032127098697;0.46523230528592;1.0;0.68747960295695;0.72919438667185;0.97892244459686;0.85405841563436;0.67619856994356;0.77918934138526;0.88218011282696;0.9735663900108;0.82599975077035;0.90730465840116;0.86665220458575;0.8731359786606;0.8048913324173
Boa Vista do Cadeado;4302220.0;2020;0.71289709510979;0.755832576;0.7343648355549;0.66251468409859;0.4713813901601;1.0;0.7170652274534;0.69620171378816;0.92871031343957;0.81245601361386;0.66174754256629;0.77985151543514;0.89795548830399;0.97345461250775;0.82612749375441;0.94476560452053;0.88544654913747;0.87958422569345;0.8030351555869
Boa Vista do Cadeado;4302220.0;2021;0.693568;0.79252098927598;0.74304449463799;0.75124188517925;0.47512282889041;1.0;0.74235230217691;0.77561622791049;1.0;0.88780811395524;0.70837740549962;0.80026450114857;0.89215159679752;1.0;0.83969690253892;0.95048468117897;0.89509079185895;0.89845176433584;0.84287072682267
Boa Vista do Incra;4302238.0;2013;0.53320533376;0.595948192;0.56457676288;1.0;0.49857904311736;0.74032367872873;0.70086987118152;0.5979371304263;0.93057779614651;0.76425746328641;0.61953617434659;0.7738187344426;0.92810129453861;0.80894826028834;0.75837935807123;0.95515285269209;0.85676610538166;0.81317770003753;0.75943501150182
Boa Vista do Incra;4302238.0;2014;0.53320533376;0.595948192;0.56457676288;1.0;0.50777209447789;0.77945391903211;0.7129506940975;0.59310291815483;0.86159489877403;0.72734890846443;0.5685082851804;0.74900508804221;0.92950189090402;0.83629490822892;0.77023971324024;0.91930827315573;0.84477399319798;0.81002466315637;0.75010808857277
Boa Vista do Incra;4302238.0;2015;0.52375466666667;0.75184437473976;0.63779952070322;1.0;0.51494505073001;0.9510296192568;0.77594354767251;0.59261122208289;0.87231132889638;0.73246127548964;0.63391123026705;0.77816233150676;0.92241343274646;0.8674586904267;0.7989850327292;0.88836406860211;0.84367455066566;0.82976519086637;0.77939000467617
Boa Vista do Incra;4302238.0;2016;0.52375466666667;0.75184437473976;0.63779952070322;0.84630219258155;0.51800806574034;1.0;0.75052744475628;0.64946742022416;0.92683031663486;0.78814886842951;0.62973073474136;0.77038799147869;0.91104524821602;0.84744154851344;0.80690210866955;0.88944787322201;0.84817499094578;0.82200151031264;0.78689260783281
Boa Vista do Incra;4302238.0;2017;0.714624;0.72881139208883;0.72171769604441;0.77536219472767;0.53132306572864;0.76338621235938;0.69794729221503;0.65324922106607;0.86856568115577;0.76090745111092;0.64573948894556;0.76982138379395;0.89390327864234;0.86153616361935;0.79622729389846;0.90714053960082;0.85168391674964;0.82768048805431;0.76217841046009
Boa Vista do Incra;4302238.0;2018;0.714624;0.72881139208883;0.72171769604441;0.74020192316841;0.54105938807005;0.82002458574353;0.7057508982566;0.66618904433247;0.92585686440696;0.79602295436972;0.56010978412431;0.73337063443967;0.90663148475503;0.85282966417931;0.790540702192;0.94269727315085;0.86661898767142;0.81760642876347;0.77312676046326
Boa Vista do Incra;4302238.0;2019;0.677077376;0.754787072;0.715932224;0.83963918029897;0.55154024510137;0.86616236084564;0.7433185025615;0.70785579097019;0.85511616937206;0.78148598017112;0.5656078823284;0.73387697952542;0.90214607672244;0.91061684340537;0.78443813766167;0.95296575525592;0.8687019464588;0.83773192312986;0.78751213528749
Boa Vista do Incra;4302238.0;2020;0.677077376;0.754787072;0.715932224;0.85865915794092;0.55913657169696;0.99318034946322;0.78172707577528;0.64415186211555;0.74758818192306;0.69587002201931;0.61956675311726;0.76890557777928;0.9182444024413;0.91326474555868;0.80614349872145;0.95600633187929;0.88107491530037;0.85441507954611;0.7773373924469
Boa Vista do Incra;4302238.0;2021;0.66879932471678;0.75612672;0.71246302235839;0.98432929707611;0.56666162705069;0.90742294591372;0.79271922309973;0.70569467590443;1.0;0.85284733795221;0.65481041407849;0.77575702693416;0.89670363978983;0.8968963530838;0.82823507762256;0.96223053047577;0.89523280404917;0.85596206135571;0.83384287413588
Boa Vista do Sul;4302253.0;2013;0.73376;0.7955342867968;0.7646471433984;1.0;0.33848387840759;0.84518494284121;0.7370789911618;0.74972491434333;0.59097435667869;0.67034963551101;0.77284621800687;0.84164753101471;0.91044884402254;0.92923983154403;0.82995267363775;0.88600321175315;0.85797794269545;0.87628843508473;0.76123902058585
Boa Vista do Sul;4302253.0;2014;0.73376;0.7955342867968;0.7646471433984;1.0;0.34519010041144;0.75322164704983;0.71576472271492;0.75227285694831;0.61612475475724;0.68419880585277;0.66070881343292;0.79681932583138;0.93292983822984;0.92322524468569;0.82491557552156;0.95270508051016;0.88881032801586;0.86961829951097;0.75652727602622
Boa Vista do Sul;4302253.0;2015;0.720875173504;0.8259435549696;0.7734093642368;1.0;0.35303947563039;0.79936641640288;0.73145381406752;0.76796145076763;0.60022871631721;0.68409508354242;0.60505804138056;0.77368277238313;0.94230750338571;0.92452217752622;0.83776595323781;0.96013557507333;0.89895076415557;0.86571857135497;0.76042248965497
